mpK,Molecule1,Molecule2,YoN
448.15,CC1(C)OC(=O)CC1C(=O)O,CC1(C)OC(=O)CC1C(=O)O,0
423.35,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
329.34,c1ccc(-c2ccccc2-c2ccccc2)cc1,c1ccc(-c2ccccc2-c2ccccc2)cc1,0
360.04999999999995,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,0
486.95,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,0
361.15,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,0
293.04999999999995,CCOc1nc(C(Cl)(Cl)Cl)ns1,CCOc1nc(C(Cl)(Cl)Cl)ns1,0
366.15,c1csc(-c2ccc(-c3cccs3)s2)c1,c1csc(-c2ccc(-c3cccs3)s2)c1,0
491.15,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12,0
401.15,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,0
453.15,Brc1cc(Br)c(Br)cc1Br,Brc1cc(Br)c(Br)cc1Br,0
273.15,BrC(Br)C(Br)Br,BrC(Br)C(Br)Br,0
329.65,BrC(Br)=C(Br)Br,BrC(Br)=C(Br)Br,0
553.15,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,0
363.15,BrC(Br)(Br)Br,BrC(Br)(Br)Br,0
481.15,Cc1c(O)c(Br)c(Br)c(Br)c1Br,Cc1c(O)c(Br)c(Br)c(Br)c1Br,0
569.15,O=C1OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,O=C1OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,0
483.15,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,0
176.14999999999998,CCCC[Sn](CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)CCCC,0
312.65,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,CCCCN(CCCC)C(=S)SSC(=S)N(CCCC)CCCC,0
319.85,Clc1ccc(Cl)c(Cl)c1Cl,Clc1ccc(Cl)c(Cl)c1Cl,0
323.85,Clc1cc(Cl)c(Cl)c(Cl)c1,Clc1cc(Cl)c(Cl)c(Cl)c1,0
412.35,Clc1cc(Cl)c(Cl)cc1Cl,Clc1cc(Cl)c(Cl)cc1Cl,0
467.15,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,0
339.04999999999995,Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,0
363.85,Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,0
453.15,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,0
409.15,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,0
571.45,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,0
403.65,O=C1C(=O)C(Cl)=C(Cl)C(Cl)=C1Cl,O=C1C(=O)C(Cl)=C(Cl)C(Cl)=C1Cl,0
578.15,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,0
500.15,Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,0
314.15,FC(F)(Cl)C(Cl)(Cl)Cl,FC(F)(Cl)C(Cl)(Cl)Cl,0
299.69,FC(Cl)(Cl)C(F)(Cl)Cl,FC(Cl)(Cl)C(F)(Cl)Cl,0
501.15,Cc1c(C)c(Cl)c(Cl)c(Cl)c1Cl,Cc1c(C)c(Cl)c(Cl)c(Cl)c1Cl,0
496.15,Cc1c(Cl)c(C)c(Cl)c(Cl)c1Cl,Cc1c(Cl)c(C)c(Cl)c(Cl)c1Cl,0
202.95,ClCC(Cl)(Cl)Cl,ClCC(Cl)(Cl)Cl,0
230.85,ClC(Cl)C(Cl)Cl,ClC(Cl)C(Cl)Cl,0
250.95,ClC(Cl)=C(Cl)Cl,ClC(Cl)=C(Cl)Cl,0
177.84999999999997,FC(Cl)C(Cl)(Cl)Cl,FC(Cl)C(Cl)(Cl)Cl,0
190.55,FC(Cl)(Cl)C(Cl)Cl,FC(Cl)(Cl)C(Cl)Cl,0
250.35,ClC(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,0
389.15,COc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,COc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,0
462.65,Cc1c(Cl)c(O)c(Cl)c(Cl)c1Cl,Cc1c(Cl)c(O)c(Cl)c(Cl)c1Cl,0
471.15,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,Clc1c(Cl)c(Cl)c2ccccc2c1Cl,0
339.15,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,0
373.55,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,0
389.15,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,0
343.15,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,0
388.15,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,0
527.65,O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,0
209.15,CC(Cl)C(Cl)(Cl)Cl,CC(Cl)C(Cl)(Cl)Cl,0
363.15,Clc1cc(Cl)c(Cl)nc1Cl,Clc1cc(Cl)c(Cl)nc1Cl,0
342.15,Clc1nc(Cl)c(Cl)c(Cl)n1,Clc1nc(Cl)c(Cl)c(Cl)n1,0
434.15,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,0
419.65,O=C(Cl)c1c(Cl)c(Cl)c(C(=O)Cl)c(Cl)c1Cl,O=C(Cl)c1c(Cl)c(Cl)c(C(=O)Cl)c(Cl)c1Cl,0
303.65,Clc1sc(Cl)c(Cl)c1Cl,Clc1sc(Cl)c(Cl)c1Cl,0
370.15,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,0
354.54999999999995,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,0
323.45,CCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,0
355.15,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,0
350.15,CCCCCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCCCCCCCCCO,0
316.15,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O,0
471.95,N#CC(C#N)=C(C#N)C#N,N#CC(C#N)=C(C#N)C#N,0
445.15,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0
270.15,C1CCC2C(C1)CCC1CCCCC12,C1CCC2C(C1)CCC1CCCCC12,0
214.15,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,0
296.15,CCCCCCCCCCCCCC=O,CCCCCCCCCCCCCC=O,0
377.15,CCCCCCCCCCCCCC(N)=O,CCCCCCCCCCCCCC(N)=O,0
279.02,CCCCCCCCCCCCCC,CCCCCCCCCCCCCC,0
397.35,O=C(O)CCCCCCCCCCCCC(=O)O,O=C(O)CCCCCCCCCCCCC(=O)O,0
358.95,OCCCCCCCCCCCCCCO,OCCCCCCCCCCCCCCO,0
292.25,CCCCCCCCCCCCCC#N,CCCCCCCCCCCCCC#N,0
280.15,CCCCCCCCCCCCCCS,CCCCCCCCCCCCCCS,0
327.30999999999995,CCCCCCCCCCCCCC(=O)O,CCCCCCCCCCCCCC(=O)O,0
326.54999999999995,CCCCCCCCCCCCCC(=O)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OC(=O)CCCCCCCCCCCCC,0
310.85,CCCCCCCCCCCCCCO,CCCCCCCCCCCCCCO,0
306.65,CCCCCCCCCCCCC(C)=O,CCCCCCCCCCCCC(C)=O,0
272.15,CCCCCCCCCCCCCC(=O)Cl,CCCCCCCCCCCCCC(=O)Cl,0
260.27,C=CCCCCCCCCCCCC,C=CCCCCCCCCCCCC,0
356.25,CCCCCCCCCCCCCCN,CCCCCCCCCCCCCCN,0
282.85,CCCCCCCCCCCCCCc1ccccc1,CCCCCCCCCCCCCCc1ccccc1,0
297.15,CCCCCCCCCCCCCCC1CCCCC1,CCCCCCCCCCCCCCC1CCCCC1,0
420.05,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,0
309.15,CCN(CC)C(=O)c1ccccc1C(=O)N(CC)CC,CCN(CC)C(=O)c1ccccc1C(=O)N(CC)CC,0
263.75,OCCOCCOCCOCCO,OCCOCCOCCOCCO,0
313.15,CCCCCCCCCCCCCCCCCC(=O)OCCOCCOCCOCCO,CCCCCCCCCCCCCCCCCC(=O)OCCOCCOCCOCCO,0
443.15,CCOP(=O)(OCC)OP(=O)(OCC)OCC,CCOP(=O)(OCC)OP(=O)(OCC)OCC,0
141.95,CC[Sn](CC)(CC)CC,CC[Sn](CC)(CC)CC,0
226.95,Fc1cc(F)c(F)c(F)c1,Fc1cc(F)c(F)c(F)c1,0
277.03,Fc1cc(F)c(F)cc1F,Fc1cc(F)c(F)cc1F,0
231.65,O=[N+]([O-])C(F)(F)C(F)(F)[N+](=O)[O-],O=[N+]([O-])C(F)(F)C(F)(F)[N+](=O)[O-],0
184.15,FC(F)C(F)F,FC(F)C(F)F,0
142.01,FC(F)=C(F)F,FC(F)=C(F)F,0
258.15,OCC(F)(F)C(F)F,OCC(F)(F)C(F)F,0
313.15,c1cc2c3c(c1)CCCN3CCC2,c1cc2c3c(c1)CCCN3CCC2,0
393.15,c1ccc2c3c([nH]c2c1)CCCC3,c1ccc2c3c([nH]c2c1)CCCC3,0
463.15,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0
359.15,Cc1coc2c1CCC(C)C2,Cc1coc2c1CCC(C)C2,0
363.15,CC1(C)OC(=O)CC1CC(=O)O,CC1(C)OC(=O)CC1CC(=O)O,0
184.15,C[C@@H]1CC[C@H](C)S1,C[C@@H]1CC[C@H](C)S1,0
354.65,O=C1C2=C(CCCC2)c2ccccc21,O=C1C2=C(CCCC2)c2ccccc21,0
164.76999999999998,C1CCOC1,C1CCOC1,0
213.15,C=CC(=O)OCC1CCCO1,C=CC(=O)OCC1CCCO1,0
193.15,OCC1CCCO1,OCC1CCCO1,0
570.15,O=C1NC2NC(=O)NC2N1,O=C1NC2NC(=O)NC2N1,0
371.15,O=C1OC(=O)[C@@H]2CC=CC[C@H]12,O=C1OC(=O)[C@@H]2CC=CC[C@H]12,0
343.45,O=C1OC(=O)C2=C1CCCC2,O=C1OC(=O)C2=C1CCCC2,0
258.15,c1ccc2c(c1)CCNC2,c1ccc2c(c1)CCNC2,0
315.65,COc1ccc2c(c1)CCCN2,COc1ccc2c(c1)CCCN2,0
250.15,Cc1cccc2c1CCCC2,Cc1cccc2c1CCCC2,0
233.15,Cc1ccc2c(c1)CCCC2,Cc1ccc2c(c1)CCCC2,0
314.15,CN1CC=C(c2ccccc2)CC1,CN1CC=C(c2ccccc2)CC1,0
213.15,CC1CCCSC1,CC1CCCSC1,0
311.15,Nc1cccc2c1CCCC2,Nc1cccc2c1CCCC2,0
237.39,c1ccc2c(c1)CCCC2,c1ccc2c(c1)CCCC2,0
307.65,OC1CCCc2ccccc21,OC1CCCc2ccccc21,0
341.15,Oc1cccc2c1CCCC2,Oc1cccc2c1CCCC2,0
288.65,OC1CCc2ccccc2C1,OC1CCc2ccccc2C1,0
332.15,Oc1ccc2c(c1)CCCC2,Oc1ccc2c(c1)CCCC2,0
246.15,CCCCCC1CCCC(=O)O1,CCCCCC1CCCC(=O)O1,0
410.15,O=C1NC(=O)C2CC=CCC12,O=C1NC(=O)C2CC=CCC12,0
260.15,CCCC1CCCC(=O)O1,CCCC1CCCC(=O)O1,0
224.05,C1CCOCC1,C1CCOCC1,0
262.82,O=C1CCCCO1,O=C1CCCCO1,0
225.15,C1=CCNCC1,C1=CCNCC1,0
568.15,O=C(O)C1=CCCNC1,O=C(O)C1=CCCNC1,0
484.15,S=C1NCCCN1,S=C1NCCCN1,0
289.91,c1ccc2c(c1)CCCN2,c1ccc2c(c1)CCCN2,0
372.15,c1ccc2c(c1)NCCN2,c1ccc2c(c1)NCCN2,0
332.65,C1CCc2nnnn2CC1,C1CCc2nnnn2CC1,0
177.01999999999998,C1CCSC1,C1CCSC1,0
548.15,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,0
547.15,O=c1c(O)cccc2cc(O)c(O)c(O)c12,O=c1c(O)cccc2cc(O)c(O)c(O)c12,0
471.95,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,0
398.15,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@H](O)CO,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@H](O)CO,0
460.15,IC(I)=C(I)I,IC(I)=C(I)I,0
600.65,O=C1OC(=O)c2c(I)c(I)c(I)c(I)c21,O=C1OC(=O)c2c(I)c(I)c(I)c(I)c21,0
444.15,IC(I)(I)I,IC(I)(I)I,0
428.15,Ic1[nH]c(I)c(I)c1I,Ic1[nH]c(I)c(I)c1I,0
281.15,O=C1CCCc2ccccc21,O=C1CCCc2ccccc21,0
270.65,COC(OC)(OC)OC,COC(OC)(OC)OC,0
338.15,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,0
237.15,Cc1cccc(C)c1N(C)C,Cc1cccc(C)c1N(C)C,0
266.45,Cc1ccc(C)c(C)c1C,Cc1ccc(C)c(C)c1C,0
249.35,Cc1cc(C)c(C)c(C)c1,Cc1cc(C)c(C)c(C)c1,0
352.35,Cc1cc(C)c(C)cc1C,Cc1cc(C)c(C)cc1C,0
282.04999999999995,CN(C)c1ccccc1N(C)C,CN(C)c1ccccc1N(C)C,0
324.15,CN(C)c1ccc(N(C)C)cc1,CN(C)c1ccc(N(C)C)cc1,0
506.15,Cc1c(C)c(O)c(C)c(C)c1O,Cc1c(C)c(O)c(C)c(C)c1O,0
417.95,COC(=O)c1cc(C(=O)OC)c(C(=O)OC)cc1C(=O)OC,COC(=O)c1cc(C(=O)OC)c(C(=O)OC)cc1C(=O)OC,0
441.65,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0
469.15,CN(C)c1ccc(-c2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(-c2ccc(N(C)C)cc2)cc1,0
494.95,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,0
373.94,CC(C)(C)C(C)(C)C,CC(C)(C)C(C)(C)C,0
358.15,CC(C)(C)CC(C)(C)c1ccc(O)cc1,CC(C)(C)CC(C)(C)c1ccc(O)cc1,0
384.84,CC1=C(C)C(=O)C(C)=C(C)C1=O,CC1=C(C)C(=O)C(C)=C(C)C1=O,0
184.85,CC1(C)CCC(C)(C)C1,CC1(C)CCC(C)(C)C1,0
192.46,CC1(C)CC1(C)C,CC1(C)CC1(C)C,0
208.15,C[SiH]1O[SiH](C)O[SiH](C)O[SiH](C)O1,C[SiH]1O[SiH](C)O[SiH](C)O[SiH](C)O1,0
320.15,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,0
452.15,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,0
267.15,C[As](C)[As](C)C,C[As](C)[As](C)C,0
193.15,C[Si](C)(O[Si](C)(C)c1ccccc1)c1ccccc1,C[Si](C)(O[Si](C)(C)c1ccccc1)c1ccccc1,0
339.15,C[Si](C)(O)O[Si](C)(C)O,C[Si](C)(O)O[Si](C)(C)O,0
215.15,CN(C)CCN(C)C,CN(C)CCN(C)C,0
208.15,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)O,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)O,0
219.15,CCCC(C)(C)C(C)(C)C,CCCC(C)(C)C(C)(C)C,0
260.54999999999995,CC(C)(C)CCC(C)(C)C,CC(C)(C)CCC(C)(C)C,0
242.95,C[Pb](C)(C)C,C[Pb](C)(C)C,0
263.4,CCC(C)(C)C(C)(C)C,CCC(C)(C)C(C)(C)C,0
151.84999999999997,CC(C)C(C)C(C)(C)C,CC(C)C(C)C(C)(C)C,0
206.62,CC(C)(C)CC(C)(C)C,CC(C)(C)CC(C)(C)C,0
171.04999999999998,CC(C)C(C)(C)C(C)C,CC(C)C(C)(C)C(C)C,0
322.15,CC(C)(C)C(O)C(C)(C)C,CC(C)(C)C(O)C(C)(C)C,0
357.15,Cc1cc(O)c(C)c(C)c1C,Cc1cc(O)c(C)c(C)c1C,0
353.15,Cc1cc(C)c(O)c(C)c1C,Cc1cc(C)c(O)c(C)c1C,0
391.15,Cc1cc(C)c(C)c(O)c1C,Cc1cc(C)c(C)c(O)c1C,0
290.15,CC1(C)CC(N)CC(C)(C)N1,CC1(C)CC(N)CC(C)(C)N1,0
301.15,CC1(C)CCCC(C)(C)N1,CC1(C)CCCC(C)(C)N1,0
308.65,CC1(C)CC(=O)CC(C)(C)N1,CC1(C)CC(=O)CC(C)(C)N1,0
358.45,Cc1nc(C)c(C)nc1C,Cc1nc(C)c(C)nc1C,0
272.15,CO[Si](OC)(OC)OC,CO[Si](OC)(OC)OC,0
218.06,C[Sn](C)(C)C,C[Sn](C)(C)C,0
442.15,CC(C)(C#N)C(C)(C)C#N,CC(C)(C#N)C(C)(C)C#N,0
373.35,C[Si]1(c2ccccc2)O[Si](C)(c2ccccc2)O[Si](C)(c2ccccc2)O[Si](C)(c2ccccc2)O1,C[Si]1(c2ccccc2)O[Si](C)(c2ccccc2)O[Si](C)(c2ccccc2)O[Si](C)(c2ccccc2)O1,0
382.65,CN(C)C(=S)SC(=S)N(C)C,CN(C)C(=S)SC(=S)N(C)C,0
350.45,CN(C)C(=S)N(C)C,CN(C)C(=S)N(C)C,0
270.48,CN(C)C(=O)N(C)C,CN(C)C(=O)N(C)C,0
287.04999999999995,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],0
323.15,C1OCC2(CO1)COCOC2,C1OCC2(CO1)COCOC2,0
322.15,c1ccc(O[Si](Oc2ccccc2)(Oc2ccccc2)Oc2ccccc2)cc1,c1ccc(O[Si](Oc2ccccc2)(Oc2ccccc2)Oc2ccccc2)cc1,0
476.65,C(C=C(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,C(C=C(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,0
495.45,O=C1C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,O=C1C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,0
484.15,c1ccc(C(c2ccccc2)C(c2ccccc2)c2ccccc2)cc1,c1ccc(C(c2ccccc2)C(c2ccccc2)c2ccccc2)cc1,0
455.15,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,OC(c1ccccc1)(c1ccccc1)C(O)(c1ccccc1)c1ccccc1,0
498.05,c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,0
506.15,c1ccc([Ge](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc([Ge](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0
554.55,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0
605.65,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3c(-c4ccccc4)c4ccccc4c(-c4ccccc4)c23)cc1,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3c(-c4ccccc4)c4ccccc4c(-c4ccccc4)c23)cc1,0
501.45,c1ccc([Pb](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc([Pb](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0
510.75,c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0
500.15,c1ccc([Sn](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc([Sn](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0
164.04999999999998,CCC[Sn](CCC)(CCC)CCC,CCC[Sn](CCC)(CCC)CCC,0
359.15,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,0
345.95,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,0
229.65,C=C[Si]1(C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O1,C=C[Si]1(C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O1,0
372.15,c1nncnn1,c1nncnn1,0
471.95,Nc1nn[nH]n1,Nc1nn[nH]n1,0
430.05,c1nn[nH]n1,c1nn[nH]n1,0
498.15,NC1=N[C@H](O)[C@H]2[C@H]3O[C@]4(O)O[C@@H]([C@@H](O)[C@@]2(N1)[C@@H]4O)[C@]3(O)CO,NC1=N[C@H](O)[C@H]2[C@H]3O[C@]4(O)O[C@@H]([C@@H](O)[C@@]2(N1)[C@@H]4O)[C@]3(O)CO,0
543.15,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0
466.15,COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,0
424.65,COc1ccc2c(c1O)[C@]13CCN(C)[C@H](C2)[C@@H]1C=CC(=O)C3,COc1ccc2c(c1O)[C@]13CCN(C)[C@H](C2)[C@@H]1C=CC(=O)C3,0
369.15,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,0
630.15,Cn1cnc2c1c(=O)[nH]c(=O)n2C,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0
547.8499999999999,Cn1c(=O)c2[nH]cnc2n(C)c1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0
498.15,CC(=O)Nc1ccc(C=NNC(N)=S)cc1,CC(=O)Nc1ccc(C=NNC(N)=S)cc1,0
292.23999999999995,C1CCSCC1,C1CCSCC1,0
223.05,c1cnsn1,c1cnsn1,0
315.65,c1nncs1,c1nncs1,0
441.15,S=c1[nH][nH]c(=S)s1,S=c1[nH][nH]c(=S)s1,0
437.15,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0
473.15,Cc1ncc(C[n+]2csc(CCOP(=O)([O-])O)c2C)c(N)n1,Cc1ncc(C[n+]2csc(CCOP(=O)([O-])O)c2C)c(N)n1,0
429.58,c1ccc2c(c1)Sc1ccccc1S2,c1ccc2c(c1)Sc1ccccc1S2,0
366.15,Nc1nccs1,Nc1nccs1,0
239.54,c1cscn1,c1cscn1,0
469.65,O=C(O)C1CSCN1,O=C(O)C1CSCN1,0
401.15,O=C1CSC(=O)N1,O=C1CSC(=O)N1,0
380.45,S=C1NCCS1,S=C1NCCS1,0
484.15,O=C(Nc1ccccc1)Nc1cnns1,O=C(Nc1ccccc1)Nc1cnns1,0
283.54999999999995,CC(=O)c1cccs1,CC(=O)c1cccs1,0
273.65,C1CCCSCC1,C1CCCSCC1,0
199.96,C1CSC1,C1CSC1,0
348.65,O=S1(=O)CCC1,O=S1(=O)CCC1,0
336.15,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,0
164.14999999999998,C1CS1,C1CS1,0
374.15,CC1SC(C)SC(C)S1,CC1SC(C)SC(C)S1,0
386.45,CC(N)=S,CC(N)=S,0
256.15,CC(=O)S,CC(=O)S,0
